AS_OF_DATE,ZIP_CODE,ZIP_CLASS,CITY,ZIP_POPULATION,TIME_ZONE,PHONE_AREA_CODES,COUNTY_NAME_STATE,STATE,COUNTY_FIPS_CODE,COUNTY_REPORTED_CASES,ESTIMATED_CASES_BY_ZIP_CODE,ESTIMATED_DEATHS_BY_ZIP_CODE
2020-04-05,91944,P.O. Box,La Mesa,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91945,General,Lemon Grove,25460,Pacific,619/858,"San Diego, California",California,06073,1326 ,11 ,0
2020-04-05,91946,P.O. Box,Lemon Grove,0,Pacific,619/858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91948,P.O. Box,Mount Laguna,78,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91950,General,National City,60322,Pacific,619,"San Diego, California",California,06073,1326 ,26 ,0
2020-04-05,91951,P.O. Box,National City,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91962,General,Pine Valley,1646,Pacific,619,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,91963,General,Potrero,1118,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91976,P.O. Box,Spring Valley,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91977,General,Spring Valley,58368,Pacific,619,"San Diego, California",California,06073,1326 ,25 ,0
2020-04-05,91978,General,Spring Valley,8896,Pacific,619,"San Diego, California",California,06073,1326 ,4 ,0
2020-04-05,91979,P.O. Box,Spring Valley,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91980,General,Tecate,165,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,91987,Unique,Tecate,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92003,General,Bonsall,4746,Pacific,760,"San Diego, California",California,06073,1326 ,2 ,0
2020-04-05,92004,General,Borrego Springs,3881,Pacific,760/442,"San Diego, California",California,06073,1326 ,2 ,0
2020-04-05,92007,General,Cardiff By The Sea,10429,Pacific,760,"San Diego, California",California,06073,1326 ,4 ,0
2020-04-05,92008,General,Carlsbad,27649,Pacific,760,"San Diego, California",California,06073,1326 ,12 ,0
2020-04-05,92009,General,Carlsbad,40747,Pacific,760/442,"San Diego, California",California,06073,1326 ,17 ,0
2020-04-05,92010,General,Carlsbad,14382,Pacific,442/760,"San Diego, California",California,06073,1326 ,6 ,0
2020-04-05,92011,General,Carlsbad,22405,Pacific,442/760,"San Diego, California",California,06073,1326 ,10 ,0
2020-04-05,92013,P.O. Box,Carlsbad,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92014,General,Del Mar,13154,Pacific,858,"San Diego, California",California,06073,1326 ,6 ,0
2020-04-05,92018,P.O. Box,Carlsbad,0,Pacific,760,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92019,General,El Cajon,42598,Pacific,619,"San Diego, California",California,06073,1326 ,18 ,0
2020-04-05,92020,General,El Cajon,57767,Pacific,619,"San Diego, California",California,06073,1326 ,25 ,0
2020-04-05,92021,General,El Cajon,65068,Pacific,619,"San Diego, California",California,06073,1326 ,28 ,0
2020-04-05,92022,P.O. Box,El Cajon,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92023,P.O. Box,Encinitas,0,Pacific,760,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92024,General,Encinitas,49121,Pacific,760,"San Diego, California",California,06073,1326 ,21 ,0
2020-04-05,92025,General,Escondido,49978,Pacific,760/442,"San Diego, California",California,06073,1326 ,21 ,0
2020-04-05,92026,General,Escondido,48922,Pacific,760,"San Diego, California",California,06073,1326 ,21 ,0
2020-04-05,92027,General,Escondido,53881,Pacific,760/442,"San Diego, California",California,06073,1326 ,23 ,0
2020-04-05,92028,General,Fallbrook,46239,Pacific,760/442,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92029,General,Escondido,19021,Pacific,760/442,"San Diego, California",California,06073,1326 ,8 ,0
2020-04-05,92030,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92033,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92036,General,Julian,3440,Pacific,760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92037,General,La Jolla,46781,Pacific,858,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92038,P.O. Box,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92039,P.O. Box,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92040,General,Lakeside,41281,Pacific,619,"San Diego, California",California,06073,1326 ,18 ,0
2020-04-05,92046,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92049,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92051,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92052,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92054,General,Oceanside,40375,Pacific,760/442,"San Diego, California",California,06073,1326 ,17 ,0
2020-04-05,92055,General,Camp Pendleton,15655,Pacific,760,"San Diego, California",California,06073,1326 ,7 ,0
2020-04-05,92056,General,Oceanside,51835,Pacific,760/442,"San Diego, California",California,06073,1326 ,22 ,0
2020-04-05,92057,General,Oceanside,54096,Pacific,760,"San Diego, California",California,06073,1326 ,23 ,0
2020-04-05,92058,General,Oceanside,42436,Pacific,442/760,"San Diego, California",California,06073,1326 ,18 ,0
2020-04-05,92059,General,Pala,1618,Pacific,442/760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92060,P.O. Box,Palomar Mountain,218,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92061,General,Pauma Valley,2499,Pacific,760/442,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92064,General,Poway,47904,Pacific,858,"San Diego, California",California,06073,1326 ,21 ,0
2020-04-05,92065,General,Ramona,35414,Pacific,760,"San Diego, California",California,06073,1326 ,15 ,0
2020-04-05,92066,General,Ranchita,378,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92067,P.O. Box,Rancho Santa Fe,9535,Pacific,858,"San Diego, California",California,06073,1326 ,4 ,0
2020-04-05,92068,P.O. Box,San Luis Rey,0,Pacific,442/760,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92069,General,San Marcos,46369,Pacific,760,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92070,General,Santa Ysabel,1245,Pacific,760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92071,General,Santee,53422,Pacific,619,"San Diego, California",California,06073,1326 ,23 ,0
2020-04-05,92072,P.O. Box,Santee,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92074,P.O. Box,Poway,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92075,General,Solana Beach,12056,Pacific,858,"San Diego, California",California,06073,1326 ,5 ,0
2020-04-05,92078,General,San Marcos,42906,Pacific,760,"San Diego, California",California,06073,1326 ,18 ,0
2020-04-05,92079,P.O. Box,San Marcos,0,Pacific,760,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92081,General,Vista,27404,Pacific,442/760,"San Diego, California",California,06073,1326 ,12 ,0
2020-04-05,92082,General,Valley Center,19037,Pacific,760/442,"San Diego, California",California,06073,1326 ,8 ,0
2020-04-05,92083,General,Vista,36975,Pacific,760/442,"San Diego, California",California,06073,1326 ,16 ,0
2020-04-05,92084,General,Vista,47654,Pacific,760/442,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92085,P.O. Box,Vista,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92086,General,Warner Springs,1573,Pacific,760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92088,P.O. Box,Fallbrook,0,Pacific,760/442,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92091,General,Rancho Santa Fe,1048,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92092,Unique,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92093,Unique,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92096,Unique,San Marcos,0,Pacific,760,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92101,General,San Diego,37095,Pacific,619/858,"San Diego, California",California,06073,1326 ,16 ,0
2020-04-05,92102,General,San Diego,43267,Pacific,619/858,"San Diego, California",California,06073,1326 ,19 ,0
2020-04-05,92103,General,San Diego,31066,Pacific,619/858,"San Diego, California",California,06073,1326 ,13 ,0
2020-04-05,92104,General,San Diego,44414,Pacific,619/858,"San Diego, California",California,06073,1326 ,19 ,0
2020-04-05,92105,General,San Diego,69813,Pacific,619/858,"San Diego, California",California,06073,1326 ,30 ,0
2020-04-05,92106,General,San Diego,19330,Pacific,619,"San Diego, California",California,06073,1326 ,8 ,0
2020-04-05,92107,General,San Diego,28651,Pacific,619,"San Diego, California",California,06073,1326 ,12 ,0
2020-04-05,92108,General,San Diego,18858,Pacific,858/619,"San Diego, California",California,06073,1326 ,8 ,0
2020-04-05,92109,General,San Diego,45787,Pacific,619,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92110,General,San Diego,25341,Pacific,619,"San Diego, California",California,06073,1326 ,11 ,0
2020-04-05,92111,General,San Diego,45096,Pacific,858/619,"San Diego, California",California,06073,1326 ,19 ,0
2020-04-05,92112,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92113,General,San Diego,56066,Pacific,619,"San Diego, California",California,06073,1326 ,24 ,0
2020-04-05,92114,General,San Diego,65433,Pacific,619/858,"San Diego, California",California,06073,1326 ,28 ,0
2020-04-05,92115,General,San Diego,58560,Pacific,619,"San Diego, California",California,06073,1326 ,25 ,0
2020-04-05,92116,General,San Diego,31680,Pacific,619/858,"San Diego, California",California,06073,1326 ,14 ,0
2020-04-05,92117,General,San Diego,51332,Pacific,858/619,"San Diego, California",California,06073,1326 ,22 ,0
2020-04-05,92118,General,Coronado,23575,Pacific,619,"San Diego, California",California,06073,1326 ,10 ,0
2020-04-05,92119,General,San Diego,23057,Pacific,619,"San Diego, California",California,06073,1326 ,10 ,0
2020-04-05,92120,General,San Diego,26317,Pacific,619,"San Diego, California",California,06073,1326 ,11 ,0
2020-04-05,92121,General,San Diego,4179,Pacific,858/619/760,"San Diego, California",California,06073,1326 ,2 ,0
2020-04-05,92122,General,San Diego,43728,Pacific,858/619/760,"San Diego, California",California,06073,1326 ,19 ,0
2020-04-05,92123,General,San Diego,26823,Pacific,858/619,"San Diego, California",California,06073,1326 ,12 ,0
2020-04-05,92124,General,San Diego,30443,Pacific,619/858,"San Diego, California",California,06073,1326 ,13 ,0
2020-04-05,92126,General,San Diego,73343,Pacific,858/619/760,"San Diego, California",California,06073,1326 ,31 ,0
2020-04-05,92127,General,San Diego,39337,Pacific,858,"San Diego, California",California,06073,1326 ,17 ,0
2020-04-05,92128,General,San Diego,47490,Pacific,858,"San Diego, California",California,06073,1326 ,20 ,0
2020-04-05,92129,General,San Diego,51536,Pacific,858,"San Diego, California",California,06073,1326 ,22 ,0
2020-04-05,92130,General,San Diego,48940,Pacific,858,"San Diego, California",California,06073,1326 ,21 ,0
2020-04-05,92131,General,San Diego,32787,Pacific,858,"San Diego, California",California,06073,1326 ,14 ,0
2020-04-05,92132,Unique,San Diego,0,Pacific,619/858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92134,Unique,San Diego,198,Pacific,619/858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92135,General,San Diego,571,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92136,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92137,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92138,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92139,General,San Diego,35125,Pacific,619,"San Diego, California",California,06073,1326 ,15 ,0
2020-04-05,92140,Unique,San Diego,3435,Pacific,619/858/760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92142,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92143,P.O. Box,San Ysidro,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92145,Unique,San Diego,1449,Pacific,858/619/760,"San Diego, California",California,06073,1326 ,1 ,0
2020-04-05,92147,Unique,San Diego,559,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92149,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92150,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92152,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92153,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92154,General,San Diego,79708,Pacific,619,"San Diego, California",California,06073,1326 ,34 ,0
2020-04-05,92155,Unique,San Diego,550,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92158,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92159,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92160,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92161,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92163,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92165,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92166,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92167,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92168,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92169,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92170,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92171,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92172,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92173,General,San Ysidro,29429,Pacific,619,"San Diego, California",California,06073,1326 ,13 ,0
2020-04-05,92174,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92175,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92176,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92177,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92178,P.O. Box,Coronado,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92179,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92182,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92186,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92187,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92191,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92192,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92193,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92195,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92196,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92197,General,San Diego,0,Pacific,619,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92198,P.O. Box,San Diego,0,Pacific,858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,92199,General,San Diego,0,Pacific,619/858,"San Diego, California",California,06073,1326 ,0 ,0
2020-04-05,14001,General,Akron,9464,Eastern,585/716,"Erie, New York",New York,36029,1059 ,11 ,0
2020-04-05,14004,General,Alden,12704,Eastern,585/716,"Erie, New York",New York,36029,1059 ,15 ,0
2020-04-05,14006,General,Angola,9858,Eastern,716,"Erie, New York",New York,36029,1059 ,11 ,0
2020-04-05,14010,P.O. Box,Athol Springs,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14025,General,Boston,3039,Eastern,716,"Erie, New York",New York,36029,1059 ,4 ,0
2020-04-05,14026,General,Bowmansville,674,Eastern,716,"Erie, New York",New York,36029,1059 ,1 ,0
2020-04-05,14027,P.O. Box,Brant,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14030,General,Chaffee,1807,Eastern,585/716,"Erie, New York",New York,36029,1059 ,2 ,0
2020-04-05,14031,General,Clarence,9392,Eastern,716,"Erie, New York",New York,36029,1059 ,11 ,0
2020-04-05,14032,General,Clarence Center,7989,Eastern,716,"Erie, New York",New York,36029,1059 ,9 ,0
2020-04-05,14033,General,Colden,2219,Eastern,716,"Erie, New York",New York,36029,1059 ,3 ,0
2020-04-05,14034,General,Collins,2742,Eastern,716,"Erie, New York",New York,36029,1059 ,3 ,0
2020-04-05,14035,P.O. Box,Collins Center,125,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14038,P.O. Box,Crittenden,0,Eastern,585/716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14043,General,Depew,24742,Eastern,716,"Erie, New York",New York,36029,1059 ,29 ,1
2020-04-05,14047,General,Derby,6440,Eastern,716,"Erie, New York",New York,36029,1059 ,7 ,0
2020-04-05,14051,General,East Amherst,19533,Eastern,716,"Erie, New York",New York,36029,1059 ,23 ,1
2020-04-05,14052,General,East Aurora,17329,Eastern,585/716,"Erie, New York",New York,36029,1059 ,20 ,1
2020-04-05,14055,General,East Concord,1405,Eastern,716,"Erie, New York",New York,36029,1059 ,2 ,0
2020-04-05,14057,General,Eden,8116,Eastern,716,"Erie, New York",New York,36029,1059 ,9 ,0
2020-04-05,14059,General,Elma,8933,Eastern,585/716,"Erie, New York",New York,36029,1059 ,10 ,0
2020-04-05,14061,P.O. Box,Farnham,349,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14068,General,Getzville,7150,Eastern,716,"Erie, New York",New York,36029,1059 ,8 ,0
2020-04-05,14069,General,Glenwood,844,Eastern,716,"Erie, New York",New York,36029,1059 ,1 ,0
2020-04-05,14072,General,Grand Island,20374,Eastern,716,"Erie, New York",New York,36029,1059 ,24 ,1
2020-04-05,14075,General,Hamburg,41937,Eastern,716,"Erie, New York",New York,36029,1059 ,49 ,1
2020-04-05,14080,General,Holland,4330,Eastern,716,"Erie, New York",New York,36029,1059 ,5 ,0
2020-04-05,14085,General,Lake View,7353,Eastern,716,"Erie, New York",New York,36029,1059 ,9 ,0
2020-04-05,14086,General,Lancaster,31847,Eastern,716,"Erie, New York",New York,36029,1059 ,37 ,1
2020-04-05,14091,General,Lawtons,1079,Eastern,716,"Erie, New York",New York,36029,1059 ,1 ,0
2020-04-05,14102,General,Marilla,1281,Eastern,585/716,"Erie, New York",New York,36029,1059 ,1 ,0
2020-04-05,14110,P.O. Box,North Boston,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14111,General,North Collins,3352,Eastern,716,"Erie, New York",New York,36029,1059 ,4 ,0
2020-04-05,14112,P.O. Box,North Evans,85,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14127,General,Orchard Park,29961,Eastern,716,"Erie, New York",New York,36029,1059 ,35 ,1
2020-04-05,14134,General,Sardinia,104,Eastern,585/716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14139,General,South Wales,2125,Eastern,585/716,"Erie, New York",New York,36029,1059 ,2 ,0
2020-04-05,14140,P.O. Box,Spring Brook,0,Eastern,585/716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14141,General,Springville,7728,Eastern,716,"Erie, New York",New York,36029,1059 ,9 ,0
2020-04-05,14150,General,Tonawanda,41676,Eastern,716,"Erie, New York",New York,36029,1059 ,48 ,1
2020-04-05,14151,P.O. Box,Tonawanda,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14169,P.O. Box,Wales Center,151,Eastern,585/716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14170,General,West Falls,2286,Eastern,716,"Erie, New York",New York,36029,1059 ,3 ,0
2020-04-05,14201,General,Buffalo,11549,Eastern,716,"Erie, New York",New York,36029,1059 ,13 ,0
2020-04-05,14202,General,Buffalo,3911,Eastern,716,"Erie, New York",New York,36029,1059 ,5 ,0
2020-04-05,14203,General,Buffalo,1618,Eastern,716,"Erie, New York",New York,36029,1059 ,2 ,0
2020-04-05,14204,General,Buffalo,8691,Eastern,716,"Erie, New York",New York,36029,1059 ,10 ,0
2020-04-05,14205,P.O. Box,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14206,General,Buffalo,20751,Eastern,716,"Erie, New York",New York,36029,1059 ,24 ,1
2020-04-05,14207,General,Buffalo,23552,Eastern,716,"Erie, New York",New York,36029,1059 ,27 ,1
2020-04-05,14208,General,Buffalo,11125,Eastern,716,"Erie, New York",New York,36029,1059 ,13 ,0
2020-04-05,14209,General,Buffalo,7926,Eastern,716,"Erie, New York",New York,36029,1059 ,9 ,0
2020-04-05,14210,General,Buffalo,14694,Eastern,716,"Erie, New York",New York,36029,1059 ,17 ,0
2020-04-05,14211,General,Buffalo,22611,Eastern,716,"Erie, New York",New York,36029,1059 ,26 ,1
2020-04-05,14212,General,Buffalo,10641,Eastern,716,"Erie, New York",New York,36029,1059 ,12 ,0
2020-04-05,14213,General,Buffalo,24465,Eastern,716,"Erie, New York",New York,36029,1059 ,28 ,1
2020-04-05,14214,General,Buffalo,19775,Eastern,716,"Erie, New York",New York,36029,1059 ,23 ,1
2020-04-05,14215,General,Buffalo,39999,Eastern,716,"Erie, New York",New York,36029,1059 ,46 ,1
2020-04-05,14216,General,Buffalo,22431,Eastern,716,"Erie, New York",New York,36029,1059 ,26 ,1
2020-04-05,14217,General,Buffalo,23480,Eastern,716,"Erie, New York",New York,36029,1059 ,27 ,1
2020-04-05,14218,General,Buffalo,19039,Eastern,716,"Erie, New York",New York,36029,1059 ,22 ,1
2020-04-05,14219,General,Buffalo,11536,Eastern,716,"Erie, New York",New York,36029,1059 ,13 ,0
2020-04-05,14220,General,Buffalo,24227,Eastern,716,"Erie, New York",New York,36029,1059 ,28 ,1
2020-04-05,14221,General,Buffalo,53555,Eastern,716,"Erie, New York",New York,36029,1059 ,62 ,2
2020-04-05,14222,General,Buffalo,14046,Eastern,716,"Erie, New York",New York,36029,1059 ,16 ,0
2020-04-05,14223,General,Buffalo,22665,Eastern,716,"Erie, New York",New York,36029,1059 ,26 ,1
2020-04-05,14224,General,Buffalo,39889,Eastern,716,"Erie, New York",New York,36029,1059 ,46 ,1
2020-04-05,14225,General,Buffalo,33385,Eastern,716,"Erie, New York",New York,36029,1059 ,39 ,1
2020-04-05,14226,General,Buffalo,29267,Eastern,716,"Erie, New York",New York,36029,1059 ,34 ,1
2020-04-05,14227,General,Buffalo,23426,Eastern,716,"Erie, New York",New York,36029,1059 ,27 ,1
2020-04-05,14228,General,Buffalo,20857,Eastern,716,"Erie, New York",New York,36029,1059 ,24 ,1
2020-04-05,14231,P.O. Box,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14233,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14240,P.O. Box,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14241,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14260,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14261,Unique,Buffalo,5713,Eastern,716,"Erie, New York",New York,36029,1059 ,7 ,0
2020-04-05,14263,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14264,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14265,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14267,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14269,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14270,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14272,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14273,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14276,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,14280,Unique,Buffalo,0,Eastern,716,"Erie, New York",New York,36029,1059 ,0 ,0
2020-04-05,18011,General,Alburtis,5450,Eastern,610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,15 ,0
2020-04-05,18025,Unique,Bethlehem,0,Eastern,484/610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,0 ,0
2020-04-05,18031,General,Breinigsville,7528,Eastern,610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,20 ,0
2020-04-05,18032,General,Catasauqua,9285,Eastern,610/484,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,25 ,0
2020-04-05,18034,General,Center Valley,8256,Eastern,484/610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,22 ,0
2020-04-05,18036,General,Coopersburg,12822,Eastern,484/610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,34 ,0
2020-04-05,18037,General,Coplay,7070,Eastern,610/484,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,19 ,0
2020-04-05,18046,P.O. Box,East Texas,64,Eastern,610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,0 ,0
2020-04-05,18049,General,Emmaus,17341,Eastern,610/484,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,46 ,0
2020-04-05,18051,General,Fogelsville,3327,Eastern,610,"Lehigh, Pennsylvania",Pennsylvania,42077,877 ,9 ,0
